scenario_id,session_id,session_deal_id,mode,deal_count,max_days,policy,account_name,target,stage,segment,region,forecast_category,amount,outcome,ml_prob,agent_market_prob,consensus_market_prob,market_prob,fng_prob,oracle_shadow_prob,ml_right,agent_market_right,consensus_market_right,market_right,fng_right,ml_brier,agent_market_brier,consensus_market_brier,market_brier,fng_brier,oracle_shadow_brier,ml_log_loss,agent_market_log_loss,consensus_market_log_loss,market_log_loss,fng_log_loss,agent_market_move_from_ml,consensus_market_move_from_ml,human_consensus_delta,market_move_from_ml,fng_move_from_ml,per_deal_winner_brier,signal_layer_winner_brier,per_deal_winner_abs_error
scenario_0044,game_50f67d5ce32d6f24,sd_40d2b85ef3726455,focus,5,5,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.4493195187893404,0.4751682007033195,0.4751682007033195,0.4893195187893403,0.05,1,1,1,1,1,0.249448304704,0.20188802996508443,0.22578481895963012,0.22578481895963012,0.23943359146823157,0.0025000000000000005,0.6920437895197921,0.5966005269396983,0.6446774500159216,0.6446774500159216,0.6720111657365098,-0.0501284812106596,-0.024279799296680504,0.0258486819139791,-0.024279799296680504,-0.010128481210659679,market,agentMarket,market
scenario_0045,game_a0a3e6d27879cef2,sd_1e00179579b83fba,silent,5,5,follow_market,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.5002093701651151,0.5236693064713646,0.5236693064713646,0.5562406201651151,0.95,0,1,1,1,1,0.2750016528359999,0.24979067367075092,0.22689092959747081,0.22689092959747081,0.19692238719144164,0.0025000000000000044,0.743190729888486,0.6927285278769804,0.6468948884053621,0.6468948884053621,0.5865543082683748,0.024615370165115114,0.04807530647136454,0.02345993630624943,0.04807530647136454,0.08064662016511509,fng,fng,fng
scenario_0045,game_a0a3e6d27879cef2,sd_48c964ae3d716309,silent,5,5,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5265173058097917,0.5265173058097917,0.5265173058097917,0.5431976373556429,0.05,1,0,0,0,0,0.219593457664,0.27722047331720173,0.27722047331720173,0.27722047331720173,0.2950636732287525,0.0025000000000000005,0.6322553003425717,0.7476399157246458,0.7476399157246458,0.7476399157246458,0.7835044484900582,0.0579093058097917,0.0579093058097917,0,0.0579093058097917,0.07458963735564283,ml,ml,ml
scenario_0045,game_a0a3e6d27879cef2,sd_f47ef622feaeb73b,silent,5,5,follow_market,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5425530535201976,0.5425530535201976,0.5425530535201976,0.5600231675112969,0.95,0,1,1,1,1,0.26357442602500003,0.20925770884369524,0.20925770884369524,0.20925770884369524,0.1935796131267923,0.0025000000000000044,0.7203025733053171,0.6114694038418169,0.6114694038418169,0.6114694038418169,0.5797771255527927,0.05594805352019755,0.05594805352019755,0,0.05594805352019755,0.07341816751129687,fng,fng,fng
scenario_0045,game_a0a3e6d27879cef2,sd_53f16f9e8d7538f4,silent,5,5,follow_market,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5699013135363103,0.5699013135363103,0.5699013135363103,0.630351735720056,0.95,1,1,1,1,1,0.18474867097599998,0.1849848800977912,0.1849848800977912,0.1849848800977912,0.13663983928517534,0.0025000000000000044,0.5618101938839585,0.5622920672898117,0.5622920672898117,0.5622920672898117,0.46147730472721726,-0.0002746864636896662,-0.0002746864636896662,0,-0.0002746864636896662,0.06017573572005597,fng,fng,fng
scenario_0045,game_a0a3e6d27879cef2,sd_574181fb18110df8,silent,5,5,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.499448,0.5229436746621134,0.5229436746621134,0.5394479999999999,0.05,1,1,0,0,0,0.249448304704,0.249448304704,0.27347008686911434,0.27347008686911434,0.29100414470399993,0.0025000000000000005,0.6920437895197921,0.6920437895197921,0.740120712595618,0.740120712595618,0.7753295089235142,0,0.02349567466211344,0.02349567466211344,0.02349567466211344,0.039999999999999925,ml,ml,ml
scenario_0046,game_b28af1ed4cffe567,sd_2baecc732f9e2283,team,10,5,follow_market,BluePeak Robotics 10066,slipped_to_next_quarter,Procurement,Enterprise,East,Commit,231000,0,0.428041,0.43255782635578194,0.43255782635578194,0.43255782635578194,0.547314300487424,0.05,1,1,1,1,0,0.183219097681,0.1871062731416388,0.1871062731416388,0.1871062731416388,0.2995529435180383,0.0025000000000000005,0.5586879684930312,0.5666164314805676,0.5666164314805676,0.5666164314805676,0.7925572143641697,0.004516826355781933,0.004516826355781933,0,0.004516826355781933,0.11927330048742402,ml,ml,ml
scenario_0046,game_b28af1ed4cffe567,sd_8f1449f1c0af6598,team,10,5,follow_market,Helix Cloud 10069,closed_above_threshold,Negotiation,Enterprise,East,Commit,333000,0,0.461212,0.5106057869191664,0.5335777203293286,0.5335777203293286,0.5506057869191663,0.05,1,0,0,0,0,0.21271650894400002,0.2607182696353411,0.2847051836318432,0.2847051836318432,0.30316673258887433,0.0025000000000000005,0.6184331064088684,0.7145869525615928,0.7626638756385119,0.7626638756385119,0.7998547963035065,0.04939378691916635,0.07236572032932859,0.022971933410162237,0.07236572032932859,0.08939378691916627,ml,ml,ml
scenario_0046,game_b28af1ed4cffe567,sd_f3dad00e3d0cea3c,team,10,5,follow_market,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.5201087358482582,0.5426346053199911,0.5426346053199911,0.5615245938003799,0.95,0,1,1,1,1,0.2750016528359999,0.2302956254091568,0.20918310425080033,0.20918310425080033,0.19226068184192185,0.0025000000000000044,0.743190729888486,0.6537173818660725,0.611319103938786,0.611319103938786,0.5770997055840681,0.04451473584825821,0.06704060531999106,0.02252586947173285,0.06704060531999106,0.08593059380037987,fng,fng,fng
scenario_0046,game_b28af1ed4cffe567,sd_4d091ae19acc097b,team,10,5,follow_market,Crescent BioSystems 10095,closed_above_threshold,Negotiation,Enterprise,West,Commit,221000,0,0.525058,0.5591151597251269,0.5591151597251269,0.5591151597251269,0.5831131508573483,0.05,0,0,0,0,0,0.275685903364,0.3126097618344542,0.3126097618344542,0.3126097618344542,0.3400209467027846,0.0025000000000000005,0.7445625876661084,0.8189715708000456,0.8189715708000456,0.8189715708000456,0.8749404389856965,0.034057159725126906,0.034057159725126906,0,0.034057159725126906,0.05805515085734825,ml,ml,ml
scenario_0046,game_b28af1ed4cffe567,sd_e98fccda7e9321b5,team,10,5,follow_market,Harbor Logistics 10074,closed_above_threshold,Procurement,Public Sector,West,Pipeline,271000,0,0.496489,0.4998273181998862,0.4998273181998862,0.4998273181998862,0.4400054679226687,0.05,1,1,1,1,1,0.246501327121,0.24982734801889028,0.24982734801889028,0.24982734801889028,0.19360481180184663,0.0025000000000000005,0.6861497199916573,0.6928018765839983,0.6928018765839983,0.6928018765839983,0.5798282594482345,0.00333831819988617,0.00333831819988617,0,0.00333831819988617,-0.05648353207733131,fng,fng,fng
scenario_0046,game_b28af1ed4cffe567,sd_2cc79e67fa771ea8,team,10,5,follow_market,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5903517357200561,0.609580431926368,0.609580431926368,0.6410198543696926,0.95,1,1,1,1,1,0.18474867097599998,0.1678117004275708,0.15242743913480136,0.15242743913480136,0.12886674495675673,0.0025000000000000044,0.5618101938839585,0.5270367574790997,0.4949843749832322,0.4949843749832322,0.4446948484854706,0.020175735720056043,0.039404431926368,0.019228696206311957,0.039404431926368,0.07084385436969254,fng,fng,fng
scenario_0046,game_b28af1ed4cffe567,sd_5d30ffca7837c70d,team,10,5,follow_market,Forge Robotics 10068,slipped_to_next_quarter,Negotiation,Enterprise,EMEA,Commit,451000,1,0.481561,0.5058962820009961,0.5058962820009961,0.5058962820009961,0.5215609999999999,0.95,0,1,1,1,1,0.268778996721,0.24413848414043915,0.24413848414043915,0.24413848414043915,0.22890387672100004,0.0025000000000000044,0.7307223683330335,0.6814236069877972,0.6814236069877972,0.6814236069877972,0.6509290411037555,0.024335282000996106,0.024335282000996106,0,0.024335282000996106,0.039999999999999925,fng,fng,fng
scenario_0046,game_b28af1ed4cffe567,sd_c46a044003c92046,team,10,5,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.49355128970879364,0.49355128970879364,0.49355128970879364,0.508608,0.05,1,1,1,1,0,0.219593457664,0.24359287557321355,0.24359287557321355,0.24359287557321355,0.25868209766399997,0.0025000000000000005,0.6322553003425717,0.6803322234194481,0.6803322234194481,0.6803322234194481,0.7105130990438592,0.024943289708793615,0.024943289708793615,0,0.024943289708793615,0.039999999999999925,ml,ml,ml
scenario_0046,game_b28af1ed4cffe567,sd_5df814258fe99d87,team,10,5,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.5186766125258214,0.5186766125258214,0.5186766125258214,0.5349707792337288,0.05,1,0,0,0,0,0.249448304704,0.2690254283812611,0.2690254283812611,0.2690254283812611,0.28619373463394304,0.0025000000000000005,0.6920437895197921,0.7312159115532492,0.7312159115532492,0.7312159115532492,0.7656550350115808,0.01922861252582142,0.01922861252582142,0,0.01922861252582142,0.03552277923372882,ml,ml,ml
scenario_0046,game_b28af1ed4cffe567,sd_deb7bb2436b7b820,team,10,5,follow_market,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5107035190213167,0.48673133684681463,0.48673133684681463,0.4737035190213167,0.95,0,1,0,0,0,0.26357442602500003,0.23941104629812296,0.263444720575058,0.263444720575058,0.2769879858905456,0.0025000000000000044,0.7203025733053171,0.6719660547681457,0.7200429778443413,0.7200429778443413,0.747173640282649,0.02409851902131671,0.0001263368468146231,-0.023972182174502088,0.0001263368468146231,-0.012901480978683322,market,agentMarket,market
scenario_0047,game_60f6d68350429a50,sd_bf2379120e1c31e0,focus,10,5,follow_market,Helix Cloud 10069,closed_above_threshold,Negotiation,Enterprise,East,Commit,333000,0,0.461212,0.5106057869191664,0.5335777203293286,0.5335777203293286,0.5506057869191663,0.05,1,0,0,0,0,0.21271650894400002,0.2607182696353411,0.2847051836318432,0.2847051836318432,0.30316673258887433,0.0025000000000000005,0.6184331064088684,0.7145869525615928,0.7626638756385119,0.7626638756385119,0.7998547963035065,0.04939378691916635,0.07236572032932859,0.022971933410162237,0.07236572032932859,0.08939378691916627,ml,ml,ml
scenario_0047,game_60f6d68350429a50,sd_c9651a3ad443ec91,focus,10,5,follow_market,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5903517357200561,0.609580431926368,0.609580431926368,0.6410198543696926,0.95,1,1,1,1,1,0.18474867097599998,0.1678117004275708,0.15242743913480136,0.15242743913480136,0.12886674495675673,0.0025000000000000044,0.5618101938839585,0.5270367574790997,0.4949843749832322,0.4949843749832322,0.4446948484854706,0.020175735720056043,0.039404431926368,0.019228696206311957,0.039404431926368,0.07084385436969254,fng,fng,fng
scenario_0047,game_60f6d68350429a50,sd_0b4bdd41de6778af,focus,10,5,follow_market,BluePeak Robotics 10066,slipped_to_next_quarter,Procurement,Enterprise,East,Commit,231000,0,0.428041,0.4548884855444168,0.4548884855444168,0.4548884855444168,0.48498414,0.05,1,1,1,1,1,0.183219097681,0.20692353428089308,0.20692353428089308,0.20692353428089308,0.23520961605153962,0.0025000000000000005,0.5586879684930312,0.6067648915694479,0.6067648915694479,0.6067648915694479,0.6635575826760868,0.026847485544416794,0.026847485544416794,0,0.026847485544416794,0.05694314,ml,ml,ml
scenario_0047,game_60f6d68350429a50,sd_4f3f9a7c4e5caf2f,focus,10,5,follow_market,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.4767297783857575,0.5012918356498788,0.5012918356498788,0.5181456363378791,0.95,0,0,1,1,1,0.2750016528359999,0.2738117248282185,0.24870983318946752,0.24870983318946752,0.23218362778022741,0.0025000000000000044,0.743190729888486,0.7408054509528097,0.6905668412010211,0.6905668412010211,0.6574989250068282,0.0011357783857574577,0.025697835649878764,0.024562057264121306,0.025697835649878764,0.04255163633787912,fng,fng,fng
scenario_0047,game_60f6d68350429a50,sd_3976ad99c9b7329d,focus,10,5,follow_market,Forge Robotics 10068,slipped_to_next_quarter,Negotiation,Enterprise,EMEA,Commit,451000,1,0.481561,0.5058962820009961,0.5058962820009961,0.5058962820009961,0.5215609999999999,0.95,0,1,1,1,1,0.268778996721,0.24413848414043915,0.24413848414043915,0.24413848414043915,0.22890387672100004,0.0025000000000000044,0.7307223683330335,0.6814236069877972,0.6814236069877972,0.6814236069877972,0.6509290411037555,0.024335282000996106,0.024335282000996106,0,0.024335282000996106,0.039999999999999925,fng,fng,fng
scenario_0047,game_60f6d68350429a50,sd_ff98e4f5d40c02ee,focus,10,5,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.49355128970879364,0.49355128970879364,0.49355128970879364,0.508608,0.05,1,1,1,1,0,0.219593457664,0.24359287557321355,0.24359287557321355,0.24359287557321355,0.25868209766399997,0.0025000000000000005,0.6322553003425717,0.6803322234194481,0.6803322234194481,0.6803322234194481,0.7105130990438592,0.024943289708793615,0.024943289708793615,0,0.024943289708793615,0.039999999999999925,ml,ml,ml
scenario_0047,game_60f6d68350429a50,sd_27e94b68187330ad,focus,10,5,follow_market,Crescent BioSystems 10095,closed_above_threshold,Negotiation,Enterprise,West,Commit,221000,0,0.525058,0.5238624490338188,0.5238624490338188,0.5238624490338188,0.5490370762728679,0.05,0,0,0,0,0,0.275685903364,0.2744318655077104,0.2744318655077104,0.2744318655077104,0.301441711122259,0.0025000000000000005,0.7445625876661084,0.7420484938772346,0.7420484938772346,0.7420484938772346,0.7963701518895555,-0.0011955509661811803,-0.0011955509661811803,0,-0.0011955509661811803,0.023979076272867883,market,agentMarket,market
scenario_0047,game_60f6d68350429a50,sd_ae48b03bb258574e,focus,10,5,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.4751682007033195,0.4751682007033195,0.4751682007033195,0.4893195187893403,0.05,1,1,1,1,1,0.249448304704,0.22578481895963012,0.22578481895963012,0.22578481895963012,0.23943359146823157,0.0025000000000000005,0.6920437895197921,0.6446774500159216,0.6446774500159216,0.6446774500159216,0.6720111657365098,-0.024279799296680504,-0.024279799296680504,0,-0.024279799296680504,-0.010128481210659679,market,agentMarket,market
scenario_0047,game_60f6d68350429a50,sd_00572f9de01ddcea,focus,10,5,follow_market,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5107035190213167,0.48673133684681463,0.48673133684681463,0.4737035190213167,0.95,0,1,0,0,0,0.26357442602500003,0.23941104629812296,0.263444720575058,0.263444720575058,0.2769879858905456,0.0025000000000000044,0.7203025733053171,0.6719660547681457,0.7200429778443413,0.7200429778443413,0.747173640282649,0.02409851902131671,0.0001263368468146231,-0.023972182174502088,0.0001263368468146231,-0.012901480978683322,market,agentMarket,market
scenario_0047,game_60f6d68350429a50,sd_e96b89ba860e2660,focus,10,5,follow_market,Harbor Logistics 10074,closed_above_threshold,Procurement,Public Sector,West,Pipeline,271000,0,0.496489,0.4957092138640025,0.4957092138640025,0.4957092138640025,0.48312356872610507,0.05,1,1,1,1,1,0.246501327121,0.24572762470966739,0.24572762470966739,0.24572762470966739,0.23340838265864758,0.0025000000000000005,0.6861497199916573,0.6846022206672047,0.6846022206672047,0.6846022206672047,0.6599514441170455,-0.0007797861359974956,-0.0007797861359974956,0,-0.0007797861359974956,-0.013365431273894945,fng,fng,fng
scenario_0048,game_e9baf867aaa1437f,sd_9f40d83c27e8bd28,silent,10,5,follow_market,Helix Cloud 10069,closed_above_threshold,Negotiation,Enterprise,East,Commit,333000,0,0.461212,0.5106057869191664,0.5335777203293286,0.5335777203293286,0.5506057869191663,0.05,1,0,0,0,0,0.21271650894400002,0.2607182696353411,0.2847051836318432,0.2847051836318432,0.30316673258887433,0.0025000000000000005,0.6184331064088684,0.7145869525615928,0.7626638756385119,0.7626638756385119,0.7998547963035065,0.04939378691916635,0.07236572032932859,0.022971933410162237,0.07236572032932859,0.08939378691916627,ml,ml,ml
scenario_0048,game_e9baf867aaa1437f,sd_791adc182b433c1b,silent,10,5,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5265173058097917,0.5265173058097917,0.5265173058097917,0.5431976373556429,0.05,1,0,0,0,0,0.219593457664,0.27722047331720173,0.27722047331720173,0.27722047331720173,0.2950636732287525,0.0025000000000000005,0.6322553003425717,0.7476399157246458,0.7476399157246458,0.7476399157246458,0.7835044484900582,0.0579093058097917,0.0579093058097917,0,0.0579093058097917,0.07458963735564283,ml,ml,ml
scenario_0048,game_e9baf867aaa1437f,sd_40ca26c82c2510e0,silent,10,5,follow_market,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5903517357200561,0.609580431926368,0.609580431926368,0.648929410720056,0.95,1,1,1,1,1,0.18474867097599998,0.1678117004275708,0.15242743913480136,0.15242743913480136,0.12325055865736709,0.0025000000000000044,0.5618101938839585,0.5270367574790997,0.4949843749832322,0.4949843749832322,0.43243133441839693,0.020175735720056043,0.039404431926368,0.019228696206311957,0.039404431926368,0.07875341072005604,fng,fng,fng
scenario_0048,game_e9baf867aaa1437f,sd_12e5429c3d0c88db,silent,10,5,follow_market,Crescent BioSystems 10095,closed_above_threshold,Negotiation,Enterprise,West,Commit,221000,0,0.525058,0.5548554357917835,0.5548554357917835,0.5548554357917835,0.5793002088883797,0.05,0,0,0,0,0,0.275685903364,0.30786455462769,0.30786455462769,0.30786455462769,0.3355887320181204,0.0025000000000000005,0.7445625876661084,0.8093561861833317,0.8093561861833317,0.8093561861833317,0.8658357849115274,0.02979743579178351,0.02979743579178351,0,0.02979743579178351,0.05424220888837972,ml,ml,ml
scenario_0048,game_e9baf867aaa1437f,sd_570fe1d9f3bde105,silent,10,5,follow_market,BluePeak Robotics 10066,slipped_to_next_quarter,Procurement,Enterprise,East,Commit,231000,0,0.428041,0.4548884855444168,0.4548884855444168,0.4548884855444168,0.49086224999999994,0.05,1,1,1,1,1,0.183219097681,0.20692353428089308,0.20692353428089308,0.20692353428089308,0.24094574847506245,0.0025000000000000005,0.5586879684930312,0.6067648915694479,0.6067648915694479,0.6067648915694479,0.6750366703612573,0.026847485544416794,0.026847485544416794,0,0.026847485544416794,0.06282124999999994,ml,ml,ml
scenario_0048,game_e9baf867aaa1437f,sd_c961c97f53271f0c,silent,10,5,follow_market,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.4767297783857575,0.5012918356498788,0.5012918356498788,0.5177610283857574,0.95,0,0,1,1,1,0.2750016528359999,0.2738117248282185,0.24870983318946752,0.24870983318946752,0.23255442574356225,0.0025000000000000044,0.743190729888486,0.7408054509528097,0.6905668412010211,0.6905668412010211,0.6582414783330905,0.0011357783857574577,0.025697835649878764,0.024562057264121306,0.025697835649878764,0.04216702838575742,fng,fng,fng
scenario_0048,game_e9baf867aaa1437f,sd_838faa8758cfc12f,silent,10,5,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.5229436746621134,0.5229436746621134,0.5229436746621134,0.5394479999999999,0.05,1,0,0,0,0,0.249448304704,0.27347008686911434,0.27347008686911434,0.27347008686911434,0.29100414470399993,0.0025000000000000005,0.6920437895197921,0.740120712595618,0.740120712595618,0.740120712595618,0.7753295089235142,0.02349567466211344,0.02349567466211344,0,0.02349567466211344,0.039999999999999925,ml,ml,ml
scenario_0048,game_e9baf867aaa1437f,sd_889997fc240e87ad,silent,10,5,follow_market,Forge Robotics 10068,slipped_to_next_quarter,Negotiation,Enterprise,EMEA,Commit,451000,1,0.481561,0.5058962820009961,0.5058962820009961,0.5058962820009961,0.5215609999999999,0.95,0,1,1,1,1,0.268778996721,0.24413848414043915,0.24413848414043915,0.24413848414043915,0.22890387672100004,0.0025000000000000044,0.7307223683330335,0.6814236069877972,0.6814236069877972,0.6814236069877972,0.6509290411037555,0.024335282000996106,0.024335282000996106,0,0.024335282000996106,0.039999999999999925,fng,fng,fng
scenario_0048,game_e9baf867aaa1437f,sd_da01248202f85f1a,silent,10,5,follow_market,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5425530535201976,0.5170858692265323,0.5170858692265323,0.5055530535201975,0.95,0,1,1,1,1,0.26357442602500003,0.20925770884369524,0.23320605770069383,0.23320605770069383,0.24447778288320066,0.0025000000000000044,0.7203025733053171,0.6114694038418169,0.6595463269180908,0.6595463269180908,0.6821022934665351,0.05594805352019755,0.030480869226532314,-0.025467184293665235,0.030480869226532314,0.018948053520197516,market,agentMarket,market
scenario_0048,game_e9baf867aaa1437f,sd_dc299ab8794bf938,silent,10,5,follow_market,Harbor Logistics 10074,closed_above_threshold,Procurement,Public Sector,West,Pipeline,271000,0,0.496489,0.4957092138640025,0.4957092138640025,0.4957092138640025,0.48312356872610507,0.05,1,1,1,1,1,0.246501327121,0.24572762470966739,0.24572762470966739,0.24572762470966739,0.23340838265864758,0.0025000000000000005,0.6861497199916573,0.6846022206672047,0.6846022206672047,0.6846022206672047,0.6599514441170455,-0.0007797861359974956,-0.0007797861359974956,0,-0.0007797861359974956,-0.013365431273894945,fng,fng,fng
scenario_0049,game_9a729fde0110c919,sd_b6c128f1d66431a1,team,1,15,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.4706331035690019,0.4706331035690019,0.4706331035690019,0.5438650191165603,0.05,1,1,1,1,0,0.249448304704,0.22149551817499086,0.22149551817499086,0.22149551817499086,0.2957891590186565,0.0025000000000000005,0.6920437895197921,0.6360735214974739,0.6360735214974739,0.6360735214974739,0.7849665025609796,-0.028814896430998105,-0.028814896430998105,0,-0.028814896430998105,0.044417019116560263,market,agentMarket,market
scenario_0050,game_947bbd1e5aad32df,sd_e4f213ee4b6d67ef,focus,1,15,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.498459061562811,0.498459061562811,0.498459061562811,0.520008400264676,0.05,1,1,1,1,0,0.249448304704,0.2484614360540782,0.2484614360540782,0.2484614360540782,0.27040873634582746,0.0025000000000000005,0.6920437895197921,0.6900700429334129,0.6900700429334129,0.6900700429334129,0.7339866757847452,-0.000988938437189002,-0.000988938437189002,0,-0.000988938437189002,0.020560400264675982,market,agentMarket,market
scenario_0051,game_7b42cf0d8a7dbe8a,sd_1807975babac2ee0,silent,1,15,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.49215710753115166,0.49215710753115166,0.49215710753115166,0.5532819512015591,0.05,1,1,1,1,0,0.249448304704,0.24221861849342957,0.24221861849342957,0.24221861849342957,0.30612091752540443,0.0025000000000000005,0.6920437895197921,0.6775831460300981,0.6775831460300981,0.6775831460300981,0.8058276466978894,-0.007290892468848342,-0.007290892468848342,0,-0.007290892468848342,0.053833951201559094,market,agentMarket,market
scenario_0052,game_940cdfdddf629b5f,sd_bbe717149a78c369,team,3,15,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5168372449803581,0.5168372449803581,0.5168372449803581,0.5446106282269985,0.05,1,0,0,0,0,0.219593457664,0.2671207377988867,0.2671207377988867,0.2671207377988867,0.29660073637780593,0.0025000000000000005,0.6322553003425717,0.727401715175792,0.727401715175792,0.727401715175792,0.7866024638483747,0.04822924498035808,0.04822924498035808,0,0.04822924498035808,0.07600262822699844,ml,ml,ml
scenario_0052,game_940cdfdddf629b5f,sd_cc3915de493ef3b7,team,3,15,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.4706331035690019,0.4706331035690019,0.4706331035690019,0.5438650191165603,0.05,1,1,1,1,0,0.249448304704,0.22149551817499086,0.22149551817499086,0.22149551817499086,0.2957891590186565,0.0025000000000000005,0.6920437895197921,0.6360735214974739,0.6360735214974739,0.6360735214974739,0.7849665025609796,-0.028814896430998105,-0.028814896430998105,0,-0.028814896430998105,0.044417019116560263,market,agentMarket,market
scenario_0052,game_940cdfdddf629b5f,sd_744db5b7a3f6c36f,team,3,15,follow_market,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5510704870356212,0.5721430265177041,0.5721430265177041,0.6008407203689545,0.95,1,1,1,1,1,0.18474867097599998,0.20153770761043432,0.18306158975743006,0.18306158975743006,0.15932813051557515,0.0025000000000000044,0.5618101938839585,0.5958925523565264,0.5583662724990973,0.5583662724990973,0.5094254039165889,-0.01910551296437879,0.0019670265177040847,0.021072539482082875,0.0019670265177040847,0.030664720368954512,fng,fng,fng
scenario_0053,game_2be2d0785497be1a,sd_68bd7261a6541ae6,focus,3,15,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5168372449803581,0.5168372449803581,0.5168372449803581,0.5446106282269985,0.05,1,0,0,0,0,0.219593457664,0.2671207377988867,0.2671207377988867,0.2671207377988867,0.29660073637780593,0.0025000000000000005,0.6322553003425717,0.727401715175792,0.727401715175792,0.727401715175792,0.7866024638483747,0.04822924498035808,0.04822924498035808,0,0.04822924498035808,0.07600262822699844,ml,ml,ml
scenario_0053,game_2be2d0785497be1a,sd_66bc534465ac6c8a,focus,3,15,follow_market,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5510704870356212,0.5721430265177041,0.5721430265177041,0.6008407203689545,0.95,1,1,1,1,1,0.18474867097599998,0.20153770761043432,0.18306158975743006,0.18306158975743006,0.15932813051557515,0.0025000000000000044,0.5618101938839585,0.5958925523565264,0.5583662724990973,0.5583662724990973,0.5094254039165889,-0.01910551296437879,0.0019670265177040847,0.021072539482082875,0.0019670265177040847,0.030664720368954512,fng,fng,fng
scenario_0053,game_2be2d0785497be1a,sd_e583f100829524e6,focus,3,15,follow_market,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.498459061562811,0.498459061562811,0.498459061562811,0.520008400264676,0.05,1,1,1,1,0,0.249448304704,0.2484614360540782,0.2484614360540782,0.2484614360540782,0.27040873634582746,0.0025000000000000005,0.6920437895197921,0.6900700429334129,0.6900700429334129,0.6900700429334129,0.7339866757847452,-0.000988938437189002,-0.000988938437189002,0,-0.000988938437189002,0.020560400264675982,market,agentMarket,market
scenario_0054,game_a1e0b499d5380725,sd_c061dee6d68bc6c8,silent,3,15,follow_market,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5049965120861922,0.5049965120861922,0.5049965120861922,0.5762834026112661,0.05,1,0,0,0,0,0.219593457664,0.2550214772192197,0.2550214772192197,0.2550214772192197,0.3321025601252186,0.0025000000000000005,0.6322553003425717,0.7031904701477509,0.7031904701477509,0.7031904701477509,0.8586904496157038,0.036388512086192204,0.036388512086192204,0,0.036388512086192204,0.10767540261126607,ml,ml,ml
